word_id,words,definitions
1720,"DESESPERADO, ANGUSTIADO",adj. Chíichiiknak
1721,DESESPERADO,adj. Yáanyaanki.
1722,DESFIBRAR,v.t. Jo’och kij.
1723,DESFIGURAR,v.t. K’aaskunaj ich.
1724,"DESFLORAR, DESVIRGAR",v.t. T’aak.
1725,DESFONDAR,v.t. Joom.
1726,DESGAJAR (QUEBRAR UNA RAMA),v.t. Jéek’
1727,DESGAJADO,adj. Jéejéek’.
1728,DESGARRAR,v.t. Jatlom.
1729,DESGRACIA,"sus. Loob, ilálalil."
1730,"DESGRACIAR, DAÑAR",v.t. Loob.
1731,DESGRANAR A MANO LAS MAZORCAS DE MAÍZ,"v.t. Oxo’omt, oxo’om"
1732,DESINFLADO O VACÍO,adj. Pats’
1733,DESINFLAR,v.i. Chaak’al.
1734,"DESLEIR, DISOLVER, DESHACER",v.t. Puuk’
1735,DESLUMBRADO,"adj. Chaaj iich, tupa’an ich."
1736,DESMAYADO,adj. Sajkíimeen
1737,DESMENUZAR LA CARNE,v.t. Tsíik.
1738,"DESMONTAR, TALAR LA SELVA",v.t. Ch’akbe’ent.
1739,"DESMONTAR, TALAR ÁRBOLES, HACER MILPA",v.t. Kool. yóok’ol.
1740,DESMONTAR DE UNA CABALGADURA,v.t. Éemel
1741,DESMONTE,"sus. Kool k’áax, kajkool, kool."
1742,DESMORONAR,v.i. Juut.
1743,DESNIVELADO,adj. Nixa’an
1744,DESORDEN,"sus. K’ok’otkij, xa’axak’."
1745,DESOVAR,"v.t. E’elankil, e’elankal, e’el ."
1746,DESPACIO,"adv. de m. Chaanbéel, xanbel"
1747,"DESPARRAMAR , ESPARCIR","v.t. K’iit’, t’iit’."
1748,"DESPARRAMARSE, ESPARCIRSE","v.i. K’íitil, k’i’itpajal. DESPARRAMADO, DERRAMADO, MANCHADO CON"
1749,LÍQUIDO,adj.Wéeweek.
1750,DESPEDAZADO,"adj. Xéexeet’. DESPEDAZADO, HECHO JIRONES. Adj.Tsiitsiik."
1751,DESPEDAZAR,v.t. Xe’exet’.
1752,FRAGMENTAR,v.t.
1753,DESPEJADO,"adj. Jaabal, sáasil, DESPEJADO UN TERRENO. Adj. Jáanch’in."
1754,DESPEJAR,"v.i. Jabkuba, píik’il."
1755,DESPEJAR O ESCOMBRAR UN LUGAR,v.t. Ch’óoch’
1756,DESPEGADO,adj. Láakal.
1757,"DESPEGAR, DESPRENDER",v.t. Láak.
1758,DESPERDICIAR,"v.t.Pak’mab, manba’alkuntik."
1759,DESPERTAR UNO MISMO,v.i. Ajal.
1760,DESPERTAR A ALGUIEN,v.t. Ajsaj.
1761,DESPIERTO,adj. P’ixa’an ich
1762,"DESPLUMAR, DESHOJAR","v.t. P’éep’, p’ep’,"
1763,DESPOBLARSE,v.t. Joch jal
1764,DESPEINADO O DE PELO MUY ESPONJADO,adj. t’úut’ik. Xáaxaak.
1765,DESPRECIO,sus. Pinab ach
1766,DESPRECIABLE,adj. P’eekbe’en.
1767,DESPRENDER,"v.i. Báanal, láak, lúub, poots."
1768,DESPRENDERSE,v.i. Báanal
1769,DESPRENDIDO,adj. Láakal
1770,DESPRESTIGIAR,v.t. Manba’alkunsik.
1771,DESPUÉS,"adv. de t. Je’ ka’, je’lilie’"
1772,"DESTEJER, DESFLECAR",v.t.T’iik.
1773,DESTETE,sus. Took chu’uch.
1774,DESTINO,"sus. K’iintaj, k’iin."
1775,DESTREZA,"sus. Noj ach óolal, péek, séeba’anil"
1776,DESTREZA EN CUALQUIER COSA,sus. Nonojil
1777,DESTRUCCIÓN,sus. Jay kaabal.
1778,DESTRUCCIÓN DEL MUNDO,sus. Jay kaabal.
1779,DESTRUIR,"v.t. Jay aj , nojmal."
1780,DESVANECER,v.i. Koo’ jal óol.
1781,DESVARIAR,v.i. T’aant’aan.
1782,DESVELO,sus. Benel weenel.
1783,DESVESTIR,"v.t. Pit nook’, luk’saj nook’, tsel nook’. "
1784,"DESVIAR, LADEAR",v.t. K’uuy.
1785,DESYERBAR,v.t. Páak.
1786,DESYERBE (CON TODO Y RAÍZ),sus. Lo’che’páak. DESYERBE (SUPERFICIAL O MAL HECHO).
1787,DETENER,v.i. T’íilit
1788,DETENER EL RESUELLO,v.i. Kuup.
1789,DETENERSE EN CASA DE ALGUNO CONTRA SU VO,
1790,LUNTAD,v.t. Koyba
1791,DETENIDO,adj. Kuma’n
1792,DETERIORADO,adj. Laab
1793,DETERIORAR,"v.i. K’astal, laab"
1794,DETERMINACIÓN,sus. Xot óol
1795,DETERMINAR,v.t. Jepajal óol
1796,DETESTAR,"v.t. P’éek, p’ek"
1797,DETONACIÓN,sus. Wáak’
1798,DETONAR,v.i. Wáak’
1799,DETRÁS,prep. Tu paach
1800,DEUDA,sus. P’áax
1801,DE UNA VEZ POR TODAS,adv. de t. Junpuli’
1802,DEVOCIÓN,"sus. Ts’áaj óolal, ts’a óolal, yaaku"
1803,DEVOLVER,v.t. Suut.
1804,DÍA,sus. K’iin
1805,DÍA CALIENTE,"sus., adj. Chokoj k’iin"
1806,DÍA NUBLADO,"sus., adj. Nookoy k’iin"
1807,DIABLO,"sus. Kisin, xulub, k’aak’as ba’al"
1808,DIADEMA,sus. Nak
1809,DIARIAMENTE,adv. de t. Sáansamal
1810,DIARIO,adv. de t. Sáansamal.
1811,DIARREA,"sus. Waach’, tirix ta’, waach’iit"
1812,DIBUJADO,adj. Jochol
1813,DIBUJAR,"v.t. Ts’íib oochel, boon."
1814,DIBUJO,sus. Ts’íibil oochel
1815,DICTAR,v.t. A’albil utia’al ts’íibil.
1816,DICTADO,sus. A’albil ts’íib.
1817,DICHOSO,adj. Ki’óol
1818,DIECINUEVE,sus. Bolon lajun
1819,DIECISÉIS,sus. Wáaklajun
1820,DIECISIETE,sus. Úuklajun
1821,DIENTE,sus. Koj
1822,DIEZ,sus. Lajun
1823,DIFERENCIAR,v.t. Jelkunaj
1824,DIFERENTE,"adj. Jela’an, jejelás"
1825,DIFÍCIL,adj. Talam.
1826,DIFICULTAD,"sus. Toop, talamil."
1827,DIFUNTO,sus. Kimen
1828,DIGERIR,v.i. Éemel janal
1829,DIGNIDAD,"sus. Subtal, su’tal"
1830,DIGNO,adj. Tsikbe’en
1831,"DILIGENCIA, GESTIÓN, TRÁMITE",sus. Noj ach óolal
1832,DILIGENTE,"adj. Noj ach, sa’ak’ol"
1833,DILUIR,"v.t. Puuk’, yaach’"
1834,DILUVIO,sus. Búul kaabil.
1835,DINERO,sus. Táak’in
1836,DIOS,"sus. K’uj, yuum, yuumtsil"
1837,DIOS CREADOR,sus.Aj síijsajul.
1838,DIOS DEL VINO,sus. Aj akaan
1839,DIRECCIÓN,"sus. Jel, belil, u tojil, u bejil."
1840,DIRECTAMENTE,adv. de m. Napul
1841,DIRIGENTE DE UN POBLADO,"sus. Tatich, pooli, nojochil."
1842,DIRIGIR,"v.t. Paybe, paybe’en, belbesaj."
1843,DISCÍPULO,"sus. (m) Aj kanbal, j káanbal (f) Ix kanbal, x káanbal."
1844,DISCORDIA,"sus. Jeb óolal, nupankil, ok yail, óolal xab óolal"
1845,DISCRECIÓN,"sus. Kux óol, tumut óolal"
1846,DISCURSO,sus. Tse’ek
1847,DISCUTIR,"v.t. Sakach t’aan, ba’ate’el t’aan."
1848,DISGUSTADO,"adj. K’u’ux, ts’íik, p’u’uj."
1849,DISGUSTAR,"v.i. K’uux, ts’íikil, p’u’ujul"
1850,DISGUSTO,"sus. K’uuxil, ts’íikil, p’u’ujul."
1851,DISMINUIR,v.i. Jáatspajal
1852,DISPARAR,v.t. Sipit
1853,DISTINTO,"adj. Jela’an, jejeláas. DON"
1854,DISTRACCIÓN,"sus. Nay óolal, náay óol"
1855,DISTRIBUIR,v.t. T’oox.
1856,DIVERSIÓN,sus. Ki’imakkunaj óol.
1857,DIVERSIFICACIÓN,sus. Jelkunaj
1858,DIVERSO,"adj. Jela’an, jejeláas."
1859,"DIVIDIR, REPARTIR, SEPARAR",v.t. Jaats.
1860,DIVINA,adj. K’uyen
1861,DIVINO TABERNÁCULO,sus. Sujuy máakaben.
1862,DIVISIÓN,sus. Jeb óolal
1863,DIVISIÓN EN PORCIONES,sus. Jaatslil DOBLADO FORMA EN DE
1864,RESORTE,"adj. Ch’óoch’oot. DOBLADO, MUY DOBLADO SE APLICA AL METAL Y LA"
1865,MADERA,adj.Wúuwuuts.
1866,DOBLADILLO,sus.Paakalil.
1867,"DOBLAR, PLEGAR",v.t. Paak
1868,DOBLAR ALGUNA COSA,v.t. Uuts’. DOBLAR (LAS CAÑAS DE MAÍZ PARA QUE PROTEJAN LAS
1869,MAZORCAS DE LA HUMEDAD),v.t. Waats’
1870,DOBLEGAR,v.t. T’ooki
1871,DOCE,sus. Laj ka’a
1872,DÓCIL,"adj. Suuk, suuka’an"
1873,DOCTOR,sus. Ts’aak yaaj.
1874,DOCUMENTACIÓN,sus. Ju’un.
1875,DOLER,"v.i. K’i’inam, yáajtal"
1876,DOLOR,"sus. Chi’ibal, k’i’inam, yaaj, ok’om"
1877,DOLOR DE ESPALDA,sus. Kampaach
1878,DOLOR DE ESTÓMAGO Y NÁUSEAS,sus. Ki’inak’
1879,DOMADO,adj. Suuk kinsaja’an
1880,DOMESTICAR,v.t. Yaalak’tik
1881,DOMÉSTICO (ANIMAL),adj.Aalak’.
1882,DOMÉSTICO (TRABAJADOR),"adj.X k’oos.(f), j k’oos (m)"
1883,DOMICILIO,sus. Otoch.
1884,"DOMINIO, PROPIEDAD, HACIENDA",Ba’alba.
1885,"DON, SEÑOR",Yuum.
1886,DON O MERCED QUE UNO DA O HACE,sus.
1887,DON O PRESENTE QUE UNO DA,sus. Ts’áaul
1888,DONAR,v.t. Ts’áabilaj
1889,DONCELLEZ,adj. Suju’uyil
1890,DONDE QUIERA,adv. de l. Tatalak
1891,DÓNDE,Interrogación. Tu’ux.
1892,"DOÑA, SEÑORA","X nuk ko’olel, x nuk xunáan"
1893,DORADO,adj. K’anjoojop.
1894,DORADO,adj. Naban ti’ k’an.
1895,DORADO,adj. K’anjuul.
1896,DORMILONA (MIMOSA PÚDICA L),sus. X mu
1897,DORMIR,v.i. Weenel
1898,DORMIR PROFUNDAMENTE,v.i. T’uubul wee
1899,DORMITAR,v.i. K’aas weenel
1900,DORSO DE LA MANO,sus. Paach k’ab.
1901,DOS,sus. Ka’a. Dos perros: Ka’atúul peek’o’ob; Dos machetes: Ka’ap’éel máaskabo’ob; Dos árboles de ciricote : Ka’a kúul k’óopte’ob; Dos velas: Ka’a ts’iit kibo’ob.
1902,DOS COSAS JUNTAS,adv. de m. Ka’a lot
1903,DOS COSAS UNIDAS,adv. de m. Ka’a lot
1904,DOSCIENTOS,sus. Lajun k’aalo’ob
1905,DOTE PARA EL CASAMIENTO,sus. Mujul
1906,DUDA,sus. Péek óol.
1907,DUDAR,v.i. Ch’ajal óol
1908,DUEÑO,sus. Yuumil
1909,DULCE,"sus., adj. Ch’ujuk"
1910,"DUNA, MÉDANO","sus. Múul saam, múul sin"
1911,DURANTE,"adv de t. Kalikil, kali’ikil , láakej."
1912,DURAR,"v.i. Baili’, malel k’iin"
1913,DURO,"adj. Chich, pe’ech, ts’u’uy"
1914,E,conj. cop. Yéetel
1915,"ECHARSE, TIRARSE AL SUELO",v.i. Pektal.
1916,ECLIPSE DE LUNA,sus. Chi’ibil uj
1917,ECLIPSE DE SOL,"sus. Chi’ibil k’iin, máansaj táanbo"
1918,ECO,sus. Eets’
1919,ECHAR,"v.t. Tojl, toojol"
1920,"ECHADO, TIRADO",adj. Pekekbaj.
1921,ECHAR FLORES LOS ÁRBOLES O HIERBAS,v.i. Nikankil
1922,ECHAR MAZORCAS EL MAÍZ,v.i. Jejekankil
1923,ECHAR RAÍCES,v.i. Motsankil
1924,EDAD,"sus. Kian, ya’abil, ja’abil."
1925,EDAD EN QUE SE TIENE FUERZA Y VIGOR,sus. Ke
1926,EDAD O TIEMPO EN QUE UNO NACIÓ,sus. Siyan
1927,EDUCACIÓN,"sus. Ka’ambes, kaans"
1928,EDUCAR,"v.t. Ka’ansaj, ka’anbesaj."
1929,EDUCADOR,sus. Aj Ka’anbesaj .
1930,EDUCADORA,Ix Ka’anbesaj.
1931,EFECTO,sus. Kuchul
1932,EGOISMO,sus.ts’u’utkepil. ts’u’util.
1933,EGOÍSTA,adj. J ts’u’ut (m) x ts’u’ut (f)
1934,EJEMPLO,"v.t. Joch jaban, e’esaj, e’esajil."
1935,EJERCICIO (TAREA),"Sus. Meyaj, meyaj ts’íib, ts’íibil meyaj, meyaj ti’ xook."
1936,EJERCICIO CORPORAL,sus. Jóok’esaj muuk’.
1937,EJÉRCITO,"sus. K’atun, molay k’atuno’ob"
1938,EJIDO,sus. K’áax.
1939,"EL, ELLA",pron. pers. Leti’
1940,"ELLOS, ELLAS",pron. pers. Leti’ob.
1941,ELABORAR,"v.t. Meent, beet."
1942,EL COMPAÑERO QUE ESTA SENTADO CON OTRO,sus. Éetkulik.
1943,EL MAYOR O MEJOR,sus. Lalail
1944,ELÁSTICO,"adj. Saats’, sasats’kil"
1945,ELECCIÓN,"sus. Wakunaj, yéey, téet."
1946,ELECCIONES,sus.Yéey táanbalo’.
1947,ELECTO,adj. Wakuna’an
1948,ELEGIDO PARA ALGUN CARGO,adj. Wakunaj
1949,ELEGIR,"v.t. Téet, yéey"
1950,ELEVAR,v.t. Na’aks
1951,"ELEVAR, ALZAR",v.t. Tuuch’
1952,ELOGIAR,v.t. Ki’ki’t’aanta’al
1953,ELOTE HORNEADO BAJO TIERRA,sus. Píibinal
1954,EMBARAZADA,sus. Yo’om ko’olel
1955,EMBARAZAR,v.t. Yo’omkin
1956,EMBARAZARSE,v.i. Yo’omtal
1957,EMBARRO,sus. Pak’ lu’um
1958,EMBAUCADOR,"sus. Aj es, aj naysaj óol"
1959,EMBAUCAR,v.t. Esaj
1960,EMBELESO,sus. Sa’at óol
1961,"EMBESTIR, CORNEAR","v.t. Kiblaj, K’óoch"
1962,"EMBONAR, EMPATAR, EMPALMAR, UNIR",v.t. Tsaay
1963,EMBORRACHAR,"v.i. Káalkun, káaltal"
1964,EMBOSCADA,sus. Balbaj
1965,EMBOSCAR,v.t. Balba
1966,EMBRIÓN,sus. Baal nak’.
1967,EMBROCADO,"adj. Nooka’an, nóonook."
1968,EMBUTIR,"v.t. Bababuut’, buut’"
1969,"METER, ACHOCAR, ATESTAR, EMBUTIR",v.t. Cho
1970,EMOCIÓN,sus. Jak’ óolal
1971,EMPACAR,"v.t. Paak, wool"
1972,"EMPAPADO, QUE HA ABSORBIDO MUCHA AGUA",adj. Jaja’kij
1973,EMPAREJAR,"v.t. Keet, táaxkun, taxkun"
1974,EMPAREJAR CON LA MANO,v.t. Jaax.
1975,EMPATADO VARIAS VECES CON AMARRAS,adj.
1976,EMPEZAR,"v.t. Chumpajal, chúun, jo’op’ol, Jóojook’ káajal, káajsaj"
1977,"EMPEZAR, INICIAR",v.i. Léekel.
1978,EMPINARSE,v.i. Jottal.
1979,"EMPINARSE, ESTAR A GATAS",v.i. Xaktal.
1980,EMPLEO,sus. Meyaj.
1981,EMPOLLAR,"v.t. Pajkun, júuk"
1982,EMPONZOÑADO,adj. Ts’akan
1983,EMPRENDER,v.t. Chumbesik
1984,EMPUJAR,"v.t. Túulch’in, léench’in , túul."
1985,EMPUJAR A EMPELLONES,v.t. Ts’ats’a kabil
1986,EMPUJAR ALGO,"v.t. Jentan, júul."
1987,EMPUÑADURA,sus. Lap’k’abil
1988,EMPUÑAR,v.t. Lap’
1989,EN,prep. Ti’ ENAMORAR.
1990,ENANO,"sus. Áak wíinik, aklax , p’utum wíi"
1991,ENANO CORCOVADO,sus. P’uus
1992,ENCABEZAR,"v.t. Jo’olpóop, jool poopintaj"
1993,ENCAMAR GALLINAS O PAVAS,v.t. Pajkuns
1994,ENCAMINAR,v.i. Belbesaj
1995,ENCANDILADO,"adj. Chaaj iich, tupa’an ich"
1996,ENCANTADOR,"sus. Aj es, aj kunaj t’aan, bal"
1997,ENCANTADOR DE JAGUARES,sus. Aj kunaj báa
1998,ENCANTAR,v.t. Esaj
1999,ENCARCELAR,"v.t. K’aal, k’aal máak."
2000,ENCARGAR,v.t. K’uben.
2001,ENCARGO,sus. K’uben EN (para interrogar).
2002,ENCALLAR,v.i. Kuulul cheem
2003,ENCANDILAR,"v.t. Tupul ich, chaa ich. "
2004,"ENCARAMARSE, ENCAMARSE",v.i. Paktal.
2005,ENCARNADO,adj. Chakboxe’en.
2006,ENCENDER,"v.t. T’aab, joop"
2007,ENCENDER FUEGO,v.t. Joop.
2008,"ENCENDERSE, PRENDERSE",v.i. T’áabal.
2009,ENCERRAR,v.t. K’aal.
2010,ENCIMA,"prep. Yóok’ol, yóok’."
2011,EN COMPAÑÍA,adv. de m. Pak’te
2012,ENCONTRAR,v.t. Kaxan
2013,"ENCONTRARSE, DAR CON OTRO",Naktan.
2014,EN CONTRARIO,prep. Tu nup
2015,ENCRUCIJADA,sus. Xa’ay beej
2016,"ENCUENTRO, DAR CON EL OTRO",sus.Naktan.
2017,EN DÓNDE,adv. de l. Tu’ubi’
2018,EN EFECTIVO,adj. Túujkab
2019,EN EL MUNDO,adv. de l. Yóok’ol kaab
2020,ENERVAR,v.t. T’ona’ankinsik ENCENDER Y PROPAGAR EL FUEGO DE LA QUEMA
2021,ALREDEDOR DEL TERRENO DESMONTADO,sus. Bat’aab
2022,ENCERRADO,"adj.(m) J k’aala’an, (f) x k’ala’an."
2023,ENCÍA,sus. Niich’o’
2024,"ENCOGER, AGAZAPAR","v.i. Moot’, moots’"
2025,ENCOGIDO AL DORMIR,adv. Móomoochki.
2026,ENCONTRAR,"v.t. Kaxan, kaxtik"
2027,"ENCONTRARSE, DAR CON OTRO",v.t. Naktan.
2028,ENCORVADO,adj. Koopil
2029,ENCOSTALAR,v.t. To’oy
2030,ENCRUCIJADA,sus. Xa’ay
2031,ENCUBIERTO,adj. Muukul
2032,ENCUBRIR,"v.t. Bal, balantik"
2033,ENDEREZAR,"v.t. Tats’, tojkíinsik, ji’b , t’ees."
2034,ENDULZAR,v.t. Ch’ujukinsik
2035,ENEMIGOS,"sus. K’uxtaanbalo’ob, k’ux lu’um taanbalo’ob"
2036,ENEMIGO,sus. K’ajual
2037,ENEMISTAD,sus. Nupankil
2038,ENERGÍA,"sus. Óol, k’inaj."
2039,ENERVACIÓN,sus. T’ona’anil
2040,ENFERMAR,v.i. K’oja’antal.
2041,ENFERMEDAD,sus. K’oja’anil.
2042,ENFRENTE,adv. de l. Aktáan
2043,BIOS,sus. Xayak’.
2044,ENFERMEDAD DE LA VISTA,sus. Áak’abich
2045,ENFERMERA,sus. X áantaj ts’aak yaaj.
2046,"ENFERMO, ENFERMA",adj. K’oja’an.
2047,ENFILADO,adj. Tsoola’an
2048,ENFLAQUECER,"v.i. Ts’oy, not’bal"
2049,ENFRENTE,"prep. Aktáan, táan"
2050,ENFRIAR,v.i. Síiskunsik
2051,ENFRIARSE,v.i. Síistal
2052,"ENFUNDAR, ENCAJAR",v.t. Juup.
2053,ENGAÑAR,v.t. Tuus
2054,ENGAÑO,sus. Tuusil.
2055,ENGARROTADO,adj. Lóoloot’
2056,ENGENDRAR,v.t. Tsay
2057,ENGRANDECER,v.t. Nojochkunkik.
2058,ENGRANDECER,"v.i. Nojochtal, nojochchajal."
2059,ENGULLIR LA COMIDA SIN MASCARLA,"v.t. Pot luuk’, totop luuk’"
2060,"ENHEBRAR, ENSARTAR",v.t. Juul.
2061,ENJAMBRE,sus. Jom.
2062,ENJUAGAR,v.t. Chaal.
2063,EN LA NOCHE,adv. de t. Óok’iin
2064,EN LA TARDE,adv. de t. Éek’same’en
2065,ENMARAÑADO,"adj. Loob, so’osok’"
2066,ENMARAÑAR,v.t. Chu’uy.
2067,EN MEDIO,"adv. de l. Chúumukil, tu chúu"
2068,ENMIENDA,sus. Tojkilnaj óol.
2069,ENMUDECER,v.i. Tootnaj
2070,ENSORDECER,"v.i. Kóokkinaj, mak xikin."
2071,EN NINGÚN LUGAR,adv. de l. Mix tu’ux
2072,EN OTROS TIEMPOS,"adv. de t. Ka’atuchi, ka’achuchi"
2073,ENOJADO,"adj. P’uja’an, ts’íik, k’uux"
2074,ENOJAR,"v.i. P’u’uj, k’uux, ts’íik, ts’íikil."
2075,ENOJO,"sus. Lep’ óol, tachi’achil"
2076,EN PRESENCIA,prep. Tu táan
2077,EN PRESENCIA,prep. Tak’ kabal ich.
2078,EN TODAS PARTES,adv. de l. Tatalak ENTREGA
2079,ENRAMADA,"sus. Makan, máakan."
2080,ENREDADERA,sus. Aak’il
2081,ENREDADO,adj. So’osok’
2082,ENREDAR,"v.t. Babak’taj, baak’"
2083,"ENREDADO, MUY ENREDADO",adj So’oso’ok’
2084,"ENROLLAR, TORCER","v.i. Kopej, biil"
2085,ENROLLAR,v.t. Wóolis wuts’.
2086,"ENROLLAR, ENROSCAR",v.t. Koots’
2087,"ENROLLAR, ENCORVAR, ENROSCAR",v.i. Koop.
2088,ENROLLARSE,v.i. Kóots’ol
2089,ENROSCADO,adj. Koopa’an
2090,ENROSCARSE LA CULEBRA,v.i. Koopba
2091,ENSALADA DE CÍTRICOS Y JÍCAMA,sus. Xe’ek’
2092,ENSANGRENTARSE,v.i. Tul k’ik’jal
2093,ENSARTAR,"v.t. Juul, loom"
2094,ENSAYAR,v.t. Túuntaj
2095,ENSEGUIDA,adv. de t. Séeb
2096,ENSEÑANZA,"sus. Káanbesajulo’, kanbesaju"
2097,ENSEÑAR,"v.t. Ka’ans, ka’ansaj."
2098,ENSEÑAR VARIAS VECES,v.t. Yéeye’esaj.
2099,ENSORTIJADO,adj. Mu’uch
2100,ENSUCIAR,v.t. Éek’kunaj
2101,ENTARIMADO DE MADERA,sus. Tsatsal che’
2102,ENTENDER,"v.t. Na’at, na’atbe’en."
2103,ENTENDIMIENTO,"sus. Its’atil pool, na’at"
2104,ENTERO,adj. Túulis
2105,ENTERRADO,"adj. Múukul, múuka’an."
2106,ENTERRADO POR PARTES,adj. Múumuuk.
2107,ENTERRAR,"v.t. Múuk, mu’ukul."
2108,ENTONAR,v.i. U núuk u k’aayil.
2109,"ENTONCES, PUES",adv. de m. Túun
2110,ENTONCES,"adv. de t. Ti’ túun, túun."
2111,ENTORNO,sus. Bak’paach
2112,ENTRAÑAS,sus. Jobnel
2113,ENTRAR,"v.i. Okol, ok"
2114,ENTRE,"prep. Ich, ichil"
2115,ENTRE ELLOS,adj. Batanbao’ob
2116,"ENTREGA, ENCARGO",sus. K’uub.
2117,ENTREGAR,v.t. K’uub.
2118,ENTRE TANTO,adv. de t. Tamuk’
2119,ENTREGA,"sus. K’uubilaj, k’uuba’an paach"
2120,ENTREGADO,adj. K’uuba’an
2121,"ENTREGAR, SOMETERSE",v.t. K’uub
2122,ENTRETENER,"v.i. Náay, náays óol"
2123,ENTRISTECER,"v.i. K’om óol, yaaj óol"
2124,ENTUMIDO,adj. Si’is
2125,ENTURBIADO,adj. Puuk’a’an
2126,ENTUSIASMO,sus. Ki’óolal
2127,"EN VANO, INÚTIL",adj. Najel.
2128,"ENVEJECER,CRECER",v.i. Ch’íijil
2129,ENVENENADO,adj. Ts’akaja’an
2130,"ENVIAR, MANDAR",v.t. Túuxt
2131,ENVIDIA,"sus. Sawin achil, ts’íibol."
2132,ENVOLTURA,sus. To’.
2133,ENVOLTURA DE LA MAZORCA DEL MAÍZ,sus. Jolo
2134,ENVOLVER,"v.t. Teep’, to’."
2135,ENVOLVER CON SÁBANA O COBERTOR,v.t. Babaltep’ik
2136,ÉPOCA,sus. K’iinil.
2137,ÉPOCA DE LA FLORACIÓN FEMENINA DEL MAÍZ,sus. Chakpak’e’en
2138,ÉPOCA DE LLUVIA,"sus. Ja’aja’al, ja’ ja’ab"
2139,EQUINOCCIO,sus. Laket k’iin yéetel áak’ab
2140,EQUIPO,sus. Múuch’ul.
2141,EQUIVOCACIÓN,"sus. K’ebaan t’aan, k’ex óol"
2142,"ERECTO, MUY DERECHO",adj. Tsantsanki.
2143,"ERGUIR, QUEBRADO DE ESPALDAS, QUE SACA EL PE",
2144,CHO,adj. T’es.
2145,ERIZARSE,v.i. Xíibil.
2146,ERIZO,sus. K’i’ixpach ooch
2147,ERIZO DE MAR,sus. K’i’ixpach ooch ja’
2148,ERMITAÑO,sus. Ch’abtan
2149,ERUCTAR,v.i. Kéeb
2150,ERUCTO,sus. Kéeb
2151,ESA,pron. dem. Lelo’
2152,ESBELTA,adj. Toj basts’e’en
2153,ESCALDADO,adj. Máak’an
2154,ESCALDAR,"v.i. Máak’an., xaak."
2155,ESCALERA,sus. Eeb
2156,ESCALOFRÍO,sus. Xixib ke’el.
2157,ESCALÓN,sus. Tem
2158,"ESCAPAR, HUIR","v.i. Púuts’, púuts’ul. "
2159,"ESCAPE, HUIDA, FUGA",sus. Púuts’ul.
2160,ESCARABAJO PELOTERO,sus. Kuklim
2161,ESCARBAR,"v.t. Pan, páan"
2162,"ESCARBAR, ARAR",v.t. Buuk’.
2163,"ESCARBAR, HACER HOYOS",v.t. K’óoy.
2164,"ESCARBAR, LIMPIAR DE ESCOMBROS UNA CAVI",
2165,DAD,v.t. Pa’as
2166,"ESCARNIO, BURLA",sus. P’a’as
2167,ESCLAVITUD,sus. Paalitsilta’alil
2168,ESCLAVO,"sus. Palitsil, palbil, p’entak"
2169,ESCOBA,sus. Míisib
2170,ESCOBILLA DEL PECHO DEL PAVO,sus. Tsum
2171,"ESCOGER, ELEGIR, SELECCIONAR","v.t. Téet, yéey"
2172,ESCOMBROS,sus. Ta’il pak’
2173,ESCONDER,"v.t. Balantik, ta’ak"
2174,ESCONDER DEBAJO DE ALGO,v.t. Bal
2175,ESCONDIDO,adj. Ta’akmauba
2176,ESCONDITE,sus. Ta’akun
2177,ESCOPETA,sus. Ts’oon
2178,ESCORA DE TORTILLAS O BILLETES,adj.Ts’apab.
2179,ESCOZOR,sus. Saak’
2180,ESCRIBIR,v.t. Ts’íib
2181,ESCRITURA,"sus. Wooj, ts’íib."
2182,"ESCUCHAR, OIR","v.i. U’uy, u’ub."
2183,ESCUCHAR DE MANERA OCULTA,v.i. Xikintaj
2184,ESCUDO,sus. Chimal
2185,ESCUELA,sus. Naajil xook
2186,ESCUPIR,v.i. Túub
2187,ESCURRIR,v.t. Tsi’itspajal
2188,ESE,pron. dem. Lelo’
2189,ESENCIA,sus. Yelmal
2190,ESFUERZO,"sus. Chichil óolal, lep’óolal"
2191,ESÓFAGO,sus. Yúule’
2192,ESPACIO,sus. Yaambesaj. kúuchil.
2193,ESPACIO EN LA HAMACA,sus. Xáax
2194,ESPALDA,"sus. Pu’uch, paach"
2195,ESPANTAJO,sus. Wenak
2196,ESPANTAR,"v.t. Ja’as óol, jak’ óol"
2197,ESPANTO,sus. Baba’al
2198,ESPAÑOL,"sus. Kastlan t’aan, kastelan t’aan."
2199,ESPARCIR,"v.t. K’iit, t’iit’, toos, t’óot’."
2200,ESPARCIDO EN UN ÁREA GRANDE,adj. K’íik’iit.
2201,ESPECIAL,adj. Mina’an uláak’ beyo’.
2202,ESPECÍFICO,adj. Jach leti’.
2203,ESPECTÁCULO,"sus. Cha’ant, cha’an"
2204,ESPECULAR,v.i. Mana óol
2205,ESPEJEAR,v.i. Néent
2206,ESPEJISMO,sus. Tuus náach ja’il.
2207,ESPEJO,sus. Néen ESPELÓN LEGUMINOSAE (VIGNA UNGUICULATA) (L)
2208,WALP),sus. X
2209,ESPERANZA,sus. Alab óol
2210,"ESPERAR, AGUARDAR","v.i. Pa’at, pa’atik, páak’t"
2211,ESPESO,adj. Tat.
2212,"ESPESO, MUY ESPESO",adj. Ma’amaaki
